ts_code,entry_date,market_regime,predicted_relative_return,return_model_score,horizon_sessions,healthcare_benchmark,model
301584.SZ,2026-07-20,医疗独立行情,0.0023366615583915347,63.54838709677419,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
301602.SZ,2026-07-20,医疗独立行情,0.0016243784865127738,60.64516129032258,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600055.SH,2026-07-20,医疗独立行情,0.002239441026862306,62.58064516129033,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600056.SH,2026-07-20,医疗独立行情,-0.0035418113648264895,41.29032258064516,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600062.SH,2026-07-20,医疗独立行情,-0.005590331307510501,32.25806451612903,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600079.SH,2026-07-20,医疗独立行情,0.0022851862519150303,63.2258064516129,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600085.SH,2026-07-20,医疗独立行情,-0.007235193425497343,26.451612903225808,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600129.SH,2026-07-20,医疗独立行情,-0.006095634718066874,31.290322580645164,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600161.SH,2026-07-20,医疗独立行情,-0.0073866634908420475,25.483870967741932,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600196.SH,2026-07-20,医疗独立行情,-0.006466760242902453,29.677419354838708,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600201.SH,2026-07-20,医疗独立行情,0.012681858820179606,84.83870967741936,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600211.SH,2026-07-20,医疗独立行情,0.002100401422874762,61.61290322580645,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600216.SH,2026-07-20,医疗独立行情,-0.007269875469555752,26.129032258064516,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600252.SH,2026-07-20,医疗独立行情,-0.006453102999405839,30.0,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600267.SH,2026-07-20,医疗独立行情,-0.005106235669081423,34.83870967741935,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600276.SH,2026-07-20,医疗独立行情,-0.0043733722417619485,37.096774193548384,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600285.SH,2026-07-20,医疗独立行情,0.0011918896782213053,58.06451612903226,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600299.SH,2026-07-20,医疗独立行情,0.009410820308937369,80.96774193548387,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600329.SH,2026-07-20,医疗独立行情,0.00469024211510174,69.6774193548387,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600332.SH,2026-07-20,医疗独立行情,0.0008488108943671315,57.096774193548384,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600380.SH,2026-07-20,医疗独立行情,-0.003610258850388183,40.64516129032258,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600420.SH,2026-07-20,医疗独立行情,-0.006356769870042428,30.32258064516129,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600422.SH,2026-07-20,医疗独立行情,-0.013900122749227115,14.516129032258066,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600436.SH,2026-07-20,医疗独立行情,-0.016032764878227232,10.0,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600488.SH,2026-07-20,医疗独立行情,-0.03181108850182256,1.935483870967742,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600511.SH,2026-07-20,医疗独立行情,0.008233502377516475,78.38709677419354,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600513.SH,2026-07-20,医疗独立行情,-0.0008452724237099196,50.32258064516129,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600518.SH,2026-07-20,医疗独立行情,-0.0033673174341936,41.612903225806456,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600521.SH,2026-07-20,医疗独立行情,-0.0023604923937789422,44.83870967741935,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600529.SH,2026-07-20,医疗独立行情,0.02011645179345117,90.64516129032259,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600535.SH,2026-07-20,医疗独立行情,-0.005996557799950419,31.61290322580645,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600557.SH,2026-07-20,医疗独立行情,-0.013885995241898987,14.838709677419354,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600566.SH,2026-07-20,医疗独立行情,0.004961527932203963,70.3225806451613,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600572.SH,2026-07-20,医疗独立行情,0.006716007386610151,74.51612903225806,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600587.SH,2026-07-20,医疗独立行情,-0.006878792929295141,28.387096774193548,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600645.SH,2026-07-20,医疗独立行情,-0.004996393766019296,35.483870967741936,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600664.SH,2026-07-20,医疗独立行情,-0.028208671197254825,2.5806451612903225,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600713.SH,2026-07-20,医疗独立行情,0.011693098804873061,83.54838709677419,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600718.SH,2026-07-20,医疗独立行情,0.013993995537161488,86.7741935483871,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600739.SH,2026-07-20,医疗独立行情,0.007109867317697967,76.12903225806451,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600750.SH,2026-07-20,医疗独立行情,0.00046669166848617883,55.483870967741936,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600763.SH,2026-07-20,医疗独立行情,-0.0035858268727523126,40.96774193548387,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600771.SH,2026-07-20,医疗独立行情,-0.010535390591505066,19.35483870967742,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600789.SH,2026-07-20,医疗独立行情,-0.005359549380310976,33.87096774193548,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600812.SH,2026-07-20,医疗独立行情,-0.011704398065676731,17.741935483870968,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600829.SH,2026-07-20,医疗独立行情,-0.0007967267049123494,51.29032258064517,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600851.SH,2026-07-20,医疗独立行情,0.020360487020167423,91.61290322580645,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600867.SH,2026-07-20,医疗独立行情,-0.009869339987880296,20.32258064516129,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600993.SH,2026-07-20,医疗独立行情,0.003897632559010451,67.41935483870968,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
600998.SH,2026-07-20,医疗独立行情,0.011856975719387035,84.19354838709677,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
601089.SH,2026-07-20,医疗独立行情,-0.007013511668738995,27.419354838709676,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
601515.SH,2026-07-20,医疗独立行情,0.028618954822792298,95.16129032258065,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
601607.SH,2026-07-20,医疗独立行情,0.0015032794982331285,60.0,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603014.SH,2026-07-20,医疗独立行情,0.004142661450235849,68.38709677419355,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603087.SH,2026-07-20,医疗独立行情,0.00037338082627894076,54.83870967741935,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603108.SH,2026-07-20,医疗独立行情,0.015136197072706692,87.74193548387098,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603127.SH,2026-07-20,医疗独立行情,-0.013630290727798772,15.806451612903224,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603222.SH,2026-07-20,医疗独立行情,0.022525625367465215,92.58064516129032,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603229.SH,2026-07-20,医疗独立行情,-0.0024285054522584725,44.516129032258064,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603233.SH,2026-07-20,医疗独立行情,-0.0023585563142951168,45.16129032258064,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603259.SH,2026-07-20,医疗独立行情,0.00333656828302786,65.48387096774194,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603301.SH,2026-07-20,医疗独立行情,0.028053077522022418,94.83870967741936,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603367.SH,2026-07-20,医疗独立行情,-0.004097788209568763,37.74193548387097,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603368.SH,2026-07-20,医疗独立行情,0.004497399367527912,69.35483870967742,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603392.SH,2026-07-20,医疗独立行情,-0.0054620024516852175,33.5483870967742,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603456.SH,2026-07-20,医疗独立行情,-0.010777405195606776,19.032258064516128,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603538.SH,2026-07-20,医疗独立行情,-0.027168250115062464,3.225806451612903,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603590.SH,2026-07-20,医疗独立行情,-0.01415316571032812,13.548387096774196,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603658.SH,2026-07-20,医疗独立行情,0.0006525104271993802,56.12903225806451,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603669.SH,2026-07-20,医疗独立行情,0.013348861470939747,86.12903225806451,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603707.SH,2026-07-20,医疗独立行情,-0.010465048683909451,19.67741935483871,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603858.SH,2026-07-20,医疗独立行情,0.006663491128510021,74.19354838709677,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603882.SH,2026-07-20,医疗独立行情,0.0061195356901905355,73.22580645161291,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603883.SH,2026-07-20,医疗独立行情,0.0003839928229383299,55.16129032258065,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
603939.SH,2026-07-20,医疗独立行情,-0.000825087931046781,50.967741935483865,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
605116.SH,2026-07-20,医疗独立行情,-0.010375504952114095,20.0,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
605507.SH,2026-07-20,医疗独立行情,-0.007857293627371796,23.870967741935484,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688016.SH,2026-07-20,医疗独立行情,0.005411330160091436,71.61290322580646,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688029.SH,2026-07-20,医疗独立行情,-0.0011971658123117648,49.354838709677416,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688046.SH,2026-07-20,医疗独立行情,-0.0038307230728729753,40.0,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688050.SH,2026-07-20,医疗独立行情,0.0014326208159942482,59.67741935483871,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688062.SH,2026-07-20,医疗独立行情,-0.01631732048087784,9.67741935483871,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688068.SH,2026-07-20,医疗独立行情,-0.03806250274087467,0.6451612903225806,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688076.SH,2026-07-20,医疗独立行情,0.0032820997753098854,65.16129032258064,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688091.SH,2026-07-20,医疗独立行情,-1.841399453005858e-05,53.5483870967742,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688105.SH,2026-07-20,医疗独立行情,-0.006980853873475738,27.741935483870968,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688108.SH,2026-07-20,医疗独立行情,0.008052675842052477,78.06451612903226,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688114.SH,2026-07-20,医疗独立行情,0.012926123053382954,85.16129032258064,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688117.SH,2026-07-20,医疗独立行情,-0.0063410385519686195,30.64516129032258,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688131.SH,2026-07-20,医疗独立行情,0.0013958079227139246,59.03225806451613,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688139.SH,2026-07-20,医疗独立行情,0.006474188247700486,73.87096774193549,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688151.SH,2026-07-20,医疗独立行情,0.015544991442716937,88.06451612903226,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688161.SH,2026-07-20,医疗独立行情,0.0029197214117412614,64.51612903225806,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688166.SH,2026-07-20,医疗独立行情,-0.02524820925492403,4.838709677419355,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688176.SH,2026-07-20,医疗独立行情,-0.015758837173540676,10.967741935483872,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688177.SH,2026-07-20,医疗独立行情,-0.011991983178995603,17.419354838709676,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688180.SH,2026-07-20,医疗独立行情,-0.019046000005294796,7.096774193548387,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688185.SH,2026-07-20,医疗独立行情,-0.0014862510362682187,48.70967741935484,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688192.SH,2026-07-20,医疗独立行情,-0.03942327641309053,0.3225806451612903,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688197.SH,2026-07-20,医疗独立行情,-0.019301899676045776,6.451612903225806,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688198.SH,2026-07-20,医疗独立行情,-0.014883560039237548,12.258064516129032,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688202.SH,2026-07-20,医疗独立行情,0.007442872453837901,77.41935483870968,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688221.SH,2026-07-20,医疗独立行情,-0.007654746853915467,24.193548387096776,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688222.SH,2026-07-20,医疗独立行情,0.015568984042099976,88.38709677419355,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688235.SH,2026-07-20,医疗独立行情,0.0021578325373392765,62.25806451612903,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688236.SH,2026-07-20,医疗独立行情,0.003516108742917332,65.80645161290323,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688253.SH,2026-07-20,医疗独立行情,0.020354296405320906,91.29032258064517,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688266.SH,2026-07-20,医疗独立行情,-0.02105279610018746,5.806451612903226,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688271.SH,2026-07-20,医疗独立行情,0.00393984928717315,67.74193548387096,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688276.SH,2026-07-20,医疗独立行情,-0.008210146437754022,22.58064516129032,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688277.SH,2026-07-20,医疗独立行情,0.020181649794332974,90.96774193548387,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688278.SH,2026-07-20,医疗独立行情,-0.014183355797427799,12.903225806451612,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688289.SH,2026-07-20,医疗独立行情,-0.00297173205735889,43.54838709677419,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688293.SH,2026-07-20,医疗独立行情,-0.017552002287853898,8.38709677419355,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688301.SH,2026-07-20,医疗独立行情,0.04425638827855522,99.67741935483872,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688315.SH,2026-07-20,医疗独立行情,0.008678006101034448,79.35483870967742,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688319.SH,2026-07-20,医疗独立行情,0.03313877474185174,97.74193548387096,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688321.SH,2026-07-20,医疗独立行情,-0.005514716297048194,33.225806451612904,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688331.SH,2026-07-20,医疗独立行情,-0.013832432980058141,15.161290322580644,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688336.SH,2026-07-20,医疗独立行情,-0.02666238465627589,3.870967741935484,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688351.SH,2026-07-20,医疗独立行情,0.017249431102886275,89.6774193548387,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688363.SH,2026-07-20,医疗独立行情,-0.00499689388519999,35.16129032258065,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688366.SH,2026-07-20,医疗独立行情,-0.002259986394572694,45.806451612903224,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688382.SH,2026-07-20,医疗独立行情,-0.030090100106126786,2.258064516129032,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688410.SH,2026-07-20,医疗独立行情,0.006878767915096327,75.16129032258064,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688428.SH,2026-07-20,医疗独立行情,-0.006333879912375436,30.967741935483872,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688443.SH,2026-07-20,医疗独立行情,-0.005555611376155659,32.903225806451616,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688488.SH,2026-07-20,医疗独立行情,-0.016422152209076366,9.35483870967742,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688505.SH,2026-07-20,医疗独立行情,0.007209997838793076,76.77419354838709,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688506.SH,2026-07-20,医疗独立行情,-0.026245193918292806,4.516129032258064,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688513.SH,2026-07-20,医疗独立行情,-0.03299167805964261,1.6129032258064515,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688520.SH,2026-07-20,医疗独立行情,-0.012502001332898402,16.7741935483871,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688553.SH,2026-07-20,医疗独立行情,-0.009305348215678369,21.29032258064516,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688566.SH,2026-07-20,医疗独立行情,-0.003830667488589503,40.32258064516129,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688575.SH,2026-07-20,医疗独立行情,-0.006791146585039155,29.03225806451613,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688578.SH,2026-07-20,医疗独立行情,-0.027881672845606633,2.903225806451613,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688580.SH,2026-07-20,医疗独立行情,0.013043889008581756,85.80645161290322,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688617.SH,2026-07-20,医疗独立行情,-0.006863816569732761,28.70967741935484,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688621.SH,2026-07-20,医疗独立行情,-0.0005547776237134825,52.903225806451616,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688626.SH,2026-07-20,医疗独立行情,0.0035638956408015304,66.45161290322581,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688656.SH,2026-07-20,医疗独立行情,0.011513765318482973,82.9032258064516,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688658.SH,2026-07-20,医疗独立行情,0.004810385117288464,70.0,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688677.SH,2026-07-20,医疗独立行情,0.03625018468255218,98.38709677419355,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688690.SH,2026-07-20,医疗独立行情,0.027747964705209203,94.19354838709677,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688710.SH,2026-07-20,医疗独立行情,-0.0020135110241760114,46.45161290322581,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688712.SH,2026-07-20,医疗独立行情,0.01899361267013534,90.0,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688739.SH,2026-07-20,医疗独立行情,0.0004838829972087134,55.80645161290323,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688758.SH,2026-07-20,医疗独立行情,0.0021320407598596643,61.935483870967744,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688759.SH,2026-07-20,医疗独立行情,3.938605570334323e-05,53.87096774193548,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688765.SH,2026-07-20,医疗独立行情,-0.01559420380228371,11.29032258064516,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688767.SH,2026-07-20,医疗独立行情,0.012657510547893281,84.51612903225806,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688796.SH,2026-07-20,医疗独立行情,-0.01765365313067864,8.064516129032258,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688799.SH,2026-07-20,医疗独立行情,-0.016029745688984427,10.32258064516129,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
688805.SH,2026-07-20,医疗独立行情,0.036859672281877386,98.70967741935483,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
920047.BJ,2026-07-20,医疗独立行情,-0.007859815163371617,23.548387096774192,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
920982.BJ,2026-07-20,医疗独立行情,-0.005577039686750725,32.58064516129032,20,中证申万医药生物指数,4. 交互项+残差动量+Beta变化
